Forward
"Packet","Sequence","Time stamp","Delta (ms)","Jitter (ms)","Skew(ms)","IP BW (kbps)","Marker","Status"
"262144","48387","969870979","202.46","15.88","2269.04","824.45","SET","Wrong sequence nr.","08/08/2016 17:29:58.809","1370"
"262144","48395","969874257","0.22","17.15","2305.24","835.30","SET","Wrong sequence nr.","08/08/2016 17:29:58.809","1370"
"262144","48421","969884922","0.46","23.45","2423.28","846.14","SET","Wrong sequence nr.","08/08/2016 17:29:58.810","1370"
"262144","48439","969891600","100.86","23.65","2396.62","856.99","SET","Wrong sequence nr.","08/08/2016 17:29:58.911","1370"
"262144","48467","969899628","0.46","27.72","2485.36","867.84","SET","Wrong sequence nr.","08/08/2016 17:29:58.911","1370"
"262144","46362","969195521","46.18","517.84","-5384.23","856.99","SET","Wrong sequence nr.","08/08/2016 17:29:58.957","1370"
"262144","46363","969199748","0.23","488.40","-5337.49","867.84","SET","Wrong sequence nr.","08/08/2016 17:29:58.958","1370"
"262144","46364","969203975","0.46","460.78","-5290.98","878.69","SET","Wrong sequence nr.","08/08/2016 17:29:58.958","1370"
"262144","46365","969208202","0.23","434.90","-5244.24","889.54","SET","Wrong sequence nr.","08/08/2016 17:29:58.958","1370"
"262144","46366","969212429","0.47","410.63","-5197.75","900.38","SET","Wrong sequence nr.","08/08/2016 17:29:58.959","1370"
"262144","46367","969216668","0.46","387.88","-5151.11","911.23","SET","Wrong sequence nr.","08/08/2016 17:29:58.959","1370"
"262144","46368","969220916","1.26","366.51","-5105.17","922.08","SET","Wrong sequence nr.","08/08/2016 17:29:58.960","1370"
"262144","46369","969225163","2.79","346.37","-5060.77","932.93","SET","Wrong sequence nr.","08/08/2016 17:29:58.963","1370"
"262144","46371","969233655","28.52","328.84","-4994.94","943.78","SET","Wrong sequence nr.","08/08/2016 17:29:58.992","1370"
"262144","46372","969237882","0.22","311.21","-4948.19","954.62","SET","Wrong sequence nr.","08/08/2016 17:29:58.992","1370"
"262144","46373","969242109","0.22","294.68","-4901.44","965.47","SET","Wrong sequence nr.","08/08/2016 17:29:58.992","1370"
"262144","48500","969909222","183.35","728.08","2327.58","943.78","SET","Wrong sequence nr.","08/08/2016 17:29:59.176","1370"
"262144","48530","969920572","0.46","690.42","2453.23","954.62","SET","Wrong sequence nr.","08/08/2016 17:29:59.176","1370"
"262144","48604","969950371","307.94","648.72","2476.38","932.93","SET","Wrong sequence nr.","08/08/2016 17:29:59.484","1370"
"262144","48619","969956701","0.23","612.56","2546.49","943.78","SET","Wrong sequence nr.","08/08/2016 17:29:59.484","1370"
"262144","48668","969973947","254.47","578.20","2483.64","227.81","SET","Wrong sequence nr.","08/08/2016 17:29:59.739","1370"
"262144","48670","969974557","0.46","542.46","2489.96","238.66","SET","Wrong sequence nr.","08/08/2016 17:29:59.739","1370"
"262144","48671","969974861","0.19","508.75","2493.15","249.50","SET","[ Ok ]","08/08/2016 17:29:59.739","1370"
"262144","48672","969975166","0.24","477.15","2496.30","260.35","SET","[ Ok ]","08/08/2016 17:29:59.739","1370"
"262144","48673","969975471","0.05","447.54","2499.64","271.20","SET","[ Ok ]","08/08/2016 17:29:59.740","1370"
"262144","48674","969975776","0.21","419.77","2502.81","282.05","SET","[ Ok ]","08/08/2016 17:29:59.740","1370"
"262144","48675","969976081","0.18","393.73","2506.02","292.90","SET","[ Ok ]","08/08/2016 17:29:59.740","1370"
"262144","48676","969976385","0.24","369.32","2509.16","303.74","SET","[ Ok ]","08/08/2016 17:29:59.740","1370"
"262144","48677","969976690","0.03","346.45","2512.51","314.59","SET","[ Ok ]","08/08/2016 17:29:59.740","1370"
"262144","48678","969976995","0.24","324.99","2515.66","325.44","SET","[ Ok ]","08/08/2016 17:29:59.740","1370"
"262144","48679","969977300","0.18","304.88","2518.87","336.29","SET","[ Ok ]","08/08/2016 17:29:59.741","1370"
"262144","48680","969977605","0.22","286.02","2522.04","347.14","SET","[ Ok ]","08/08/2016 17:29:59.741","1370"
"262144","48681","969977909","0.04","268.35","2525.37","357.98","SET","[ Ok ]","08/08/2016 17:29:59.741","1370"
"262144","48682","969978214","0.22","251.78","2528.54","368.83","SET","[ Ok ]","08/08/2016 17:29:59.741","1370"
"262144","48683","969978519","0.18","236.24","2531.75","379.68","SET","[ Ok ]","08/08/2016 17:29:59.741","1370"
"262144","48686","969979433","0.03","222.11","2541.88","390.53","SET","Wrong sequence nr.","08/08/2016 17:29:59.741","1370"
"262144","48700","969983700","104.24","211.78","2485.04","368.83","SET","Wrong sequence nr.","08/08/2016 17:29:59.846","1370"
"262144","48729","969995495","0.13","206.73","2615.97","379.68","SET","Wrong sequence nr.","08/08/2016 17:29:59.846","1370"
"262144","48746","970002434","81.19","194.06","2611.88","368.83","SET","Wrong sequence nr.","08/08/2016 17:29:59.927","1370"
"262144","48765","970011048","0.51","187.88","2707.09","379.68","SET","Wrong sequence nr.","08/08/2016 17:29:59.927","1370"
"262144","48808","970030721","224.70","176.52","2700.97","271.20","SET","Wrong sequence nr.","08/08/2016 17:30:00.152","1370"
"262144","48828","970039949","246.28","174.48","2557.23","260.35","SET","Wrong sequence nr.","08/08/2016 17:30:00.398","1370"
"262144","48829","970040337","0.35","163.82","2561.19","271.20","SET","[ Ok ]","08/08/2016 17:30:00.399","1370"
"262144","48830","970040696","0.23","153.81","2564.95","282.05","SET","[ Ok ]","08/08/2016 17:30:00.399","1370"
"262144","48831","970041055","0.35","144.43","2568.59","292.90","SET","[ Ok ]","08/08/2016 17:30:00.399","1370"
"262144","48832","970041414","0.46","135.62","2572.12","303.74","SET","[ Ok ]","08/08/2016 17:30:00.400","1370"
"262144","48833","970041772","0.46","127.37","2575.64","314.59","SET","[ Ok ]","08/08/2016 17:30:00.400","1370"
"262144","48834","970042131","0.46","119.63","2579.17","325.44","SET","[ Ok ]","08/08/2016 17:30:00.401","1370"
"262144","48835","970042490","0.22","112.39","2582.94","336.29","SET","[ Ok ]","08/08/2016 17:30:00.401","1370"
"262144","48836","970042849","0.46","105.58","2586.47","347.14","SET","[ Ok ]","08/08/2016 17:30:00.401","1370"
"262144","48837","970043208","0.46","99.20","2589.99","357.98","SET","[ Ok ]","08/08/2016 17:30:00.402","1370"
"262144","48838","970043566","0.46","93.22","2593.51","368.83","SET","[ Ok ]","08/08/2016 17:30:00.402","1370"
"262144","48839","970043925","0.47","87.62","2597.03","379.68","SET","[ Ok ]","08/08/2016 17:30:00.403","1370"
"262144","48840","970044284","0.45","82.36","2600.56","390.53","SET","[ Ok ]","08/08/2016 17:30:00.403","1370"
"262144","48841","970044643","0.46","77.43","2604.09","401.38","SET","[ Ok ]","08/08/2016 17:30:00.404","1370"
"262144","48842","970045001","0.46","72.81","2607.61","412.22","SET","[ Ok ]","08/08/2016 17:30:00.404","1370"
"262144","48843","970045360","0.46","68.48","2611.14","423.07","SET","[ Ok ]","08/08/2016 17:30:00.405","1370"
"262144","48844","970045719","0.46","64.42","2614.66","433.92","SET","[ Ok ]","08/08/2016 17:30:00.405","1370"
"262144","48845","970046078","0.22","60.63","2618.44","444.77","SET","[ Ok ]","08/08/2016 17:30:00.405","1370"
"262144","48846","970046436","0.46","57.06","2621.95","455.62","SET","[ Ok ]","08/08/2016 17:30:00.406","1370"
"262144","48847","970046795","0.46","53.72","2625.48","466.46","SET","[ Ok ]","08/08/2016 17:30:00.406","1370"
"262144","48852","970048589","0.46","51.58","2644.95","477.31","SET","Wrong sequence nr.","08/08/2016 17:30:00.407","1370"
"262144","48867","970053971","0.46","52.06","2704.29","488.16","SET","Wrong sequence nr.","08/08/2016 17:30:00.407","1370"
"262144","48889","970062394","88.03","49.16","2709.84","477.31","SET","Wrong sequence nr.","08/08/2016 17:30:00.495","1370"
"262144","48922","970076343","0.22","55.76","2864.61","488.16","SET","Wrong sequence nr.","08/08/2016 17:30:00.495","1370"
"262144","48928","970078721","264.88","67.18","2626.16","325.44","SET","Wrong sequence nr.","08/08/2016 17:30:00.760","1370"
