--2016-10-02 17:23:31--  http://10.0.0.2:5001/625M.log
Connecting to 10.0.0.2:5001... connected.
HTTP request sent, awaiting response... 200 OK
Length: 655360000 (625M) [application/octet-stream]
Saving to: ‘625M.log.2’

 19600K .......... .......... .......... .......... ..........  3%  167M 3m11s
 19650K .......... .......... .......... .......... ..........  3%  138M 3m10s
 19700K .......... .......... .......... .......... ..........  3%  281M 3m10s
 19750K .......... .......... .......... .......... ..........  3%  525M 3m9s
 19800K .......... .......... .......... .......... ..........  3%  453M 3m9s
 19850K .......... .......... .......... .......... ..........  3%  531M 3m8s
 19900K .......... .......... .......... .......... ..........  3%  541M 3m8s
 19950K .......... .......... .......... .......... ..........  3%  247K 3m14s
 20000K .......... .......... .......... .......... ..........  3%  126M 3m13s
 20050K .......... .......... .......... .......... ..........  3%  161M 3m13s
 20100K .......... .......... .......... .......... ..........  3%  192M 3m12s
 20150K .......... .......... .......... .......... ..........  3%  143M 3m12s
 20200K .......... .......... .......... .......... ..........  3%  190M 3m11s
 20250K .......... .......... .......... .......... ..........  3%  525M 3m11s
 20300K .......... .......... .......... .......... ..........  3%  381M 3m10s
 20350K .......... .......... .......... .......... ..........  3%  516M 3m10s
 20400K .......... .......... .......... .......... ..........  3%  348M 3m9s
 20450K .......... .......... .......... .......... ..........  3%  526M 3m9s
 20500K .......... .......... .......... .......... ..........  3%  402M 3m8s
 20550K .......... .......... .......... .......... ..........  3%  540M 3m8s
 20600K .......... .......... .......... .......... ..........  3%  247K 3m13s
 20650K .......... .......... .......... .......... ..........  3%  116M 3m13s
 20700K .......... .......... .......... .......... ..........  3%  342M 3m13s
 20750K .......... .......... .......... .......... ..........  3%  678M 3m12s
 20800K .......... .......... .......... .......... ..........  3%  490M 3m12s
 20850K .......... .......... .......... .......... ..........  3%  718M 3m11s
 20900K .......... .......... .......... .......... ..........  3%  732M 3m11s
 20950K .......... .......... .......... .......... ..........  3%  546M 3m10s
 21000K .......... .......... .......... .......... ..........  3%  583M 3m10s
 21050K .......... .......... .......... .......... ..........  3%  526M 3m9s
 21100K .......... .......... .......... .......... ..........  3%  718M 3m9s
 21150K .......... .......... .......... .......... ..........  3%  746M 3m8s
 21200K .......... .......... .......... .......... ..........  3%  636M 3m8s
 21250K .......... .......... .......... .......... ..........  3%  249K 3m13s
 21300K .......... .......... .......... .......... ..........  3%  513M 3m13s
 21350K .......... .......... .......... .......... ..........  3%  731M 3m12s
 21400K .......... .......... .......... .......... ..........  3%  518M 3m12s
